Race,Race_Grade,Restrict,Mare Limited,Dirt,Course,Distance,Frame,Win,Quinella,Show,Age,Mare,Stallion,P_rank,P_popular,Jockey_change,Change_from_P_Grass,Change_from_P_Dirt,Change_from_P_Hurdle,P_class_Class,Weight_P_Weight,Distance_P_distance,Week_distance,P_overseas
Kikuka Sho 2016,1,3,,,Kyoto,3000,seven,,,1,3,,1,5,2,,,,,1,1,6,3,
Kikuka Sho 2016,1,3,,,Kyoto,3000,seven,,,,3,,1,7,10,,,,,1,1,6,3,
Kikuka Sho 2016,1,3,,,Kyoto,3000,seven,,,,3,,1,2,4,1,,,,5,4,6,2,
Kikuka Sho 2016,1,3,,,Kyoto,3000,eight,,,,3,,1,3,3,,,,,1,1,8,4,
Kikuka Sho 2016,1,3,,,Kyoto,3000,eight,,,,3,,1,1,1,1,,,,5,4,8,18,
Kikuka Sho 2016,1,3,,,Kyoto,3000,eight,,,,3,,1,7,4,,,,,1,1,8,4,
Kikuka Sho 2015,1,3,,,Kyoto,3000,one,,,,3,,1,6,6,1,,,,5,3,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,one,,,,3,,1,7,1,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,two,,,,3,,1,6,5,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,two,1,1,1,3,,1,1,6,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,three,,,,3,,1,5,3,1,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,three,,,,3,,1,6,9,1,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,four,,,,3,,1,1,1,,,,,5,3,5,5,
Kikuka Sho 2015,1,3,,,Kyoto,3000,four,,,,3,,1,2,9,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,five,,,,3,,1,7,4,,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,five,,,,3,,1,10,2,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,six,,1,1,3,,1,2,1,,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,six,,,,3,,1,1,1,,,,,5,4,10,10,
Kikuka Sho 2015,1,3,,,Kyoto,3000,seven,,,,3,,1,1,3,,,,,5,5,10,10,
Kikuka Sho 2015,1,3,,,Kyoto,3000,seven,,,,3,,1,13,2,,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,seven,,,,3,,1,3,10,,,,,1,1,8,8,
Kikuka Sho 2015,1,3,,,Kyoto,3000,eight,,,,3,,1,8,13,,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,eight,,,1,3,,1,1,3,,,,,1,1,6,6,
Kikuka Sho 2015,1,3,,,Kyoto,3000,eight,,,,3,,1,14,2,1,,,,4,5,4,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,one,,,,3,,1,9,6,,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,one,1,1,1,3,,1,3,9,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,two,,,,3,,1,14,17,,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,two,,1,1,3,,1,2,8,1,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,three,,,,3,,1,11,11,1,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,three,,,,3,,1,8,7,,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,four,,,,3,,1,7,3,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,four,,,,3,,1,10,4,1,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,five,,,1,3,,1,6,5,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,five,,,,3,,1,1,1,,,,,5,3,4,8,
Kikuka Sho 2014,1,3,,,Kyoto,3000,six,,,,3,,1,1,6,,,1,,5,2,12,1,
Kikuka Sho 2014,1,3,,,Kyoto,3000,six,,,,3,,1,3,10,,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,seven,,,,3,,1,1,1,,,,,5,3,12,5,
Kikuka Sho 2014,1,3,,,Kyoto,3000,seven,,,,3,,1,2,2,,,,,1,1,8,4,
Kikuka Sho 2014,1,3,,,Kyoto,3000,seven,,,,3,,1,1,1,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,eight,,,,3,,1,4,2,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,eight,,,,3,,1,5,6,,,,,1,1,6,3,
Kikuka Sho 2014,1,3,,,Kyoto,3000,eight,,,,3,,1,1,10,1,,1,,5,2,12,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,one,,,,5,,1,6,1,,,,,,1,,19,1
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,two,,,,7,,1,10,9,1,,,,1,2,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,two,,,,4,,1,2,3,1,,,,1,1,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,three,,,,4,,1,6,9,1,,,,,,-2,17,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,three,,,,6,,1,8,5,,,,,1,,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,four,,,,5,,1,2,6,,,,,1,2,-4,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,four,,,,6,,1,2,3,1,,,,1,2,-2,4,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,five,1,1,1,5,,1,2,1,1,,,,1,1,,9,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,five,,,,4,1,,1,1,,,,,1,2,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,six,,,,7,,1,9,8,1,,,,4,4,2,22,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,six,,,,7,,1,3,11,1,,,,1,2,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,seven,,1,1,4,,1,11,2,1,,,,,,4,20,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,seven,,,,4,,1,5,3,,,,,1,1,,9,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,eight,,,1,5,,1,5,2,,,,,1,2,2,2,
Tenno Sho (Autumn) 2016,1,,,,Tokyo,2000,eight,,,,6,,1,3,2,,,,,1,,-4,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,one,,,,6,,1,2,4,,,,,1,1,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,one,,,,3,,1,6,2,,,,,1,2,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,two,,,,3,,1,3,3,,,,,,-1,-4,21,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,two,,,,7,,1,6,7,1,,,,2,,,7,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,three,,,,6,,1,8,9,1,,,,1,2,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,three,,,,7,,,3,5,1,,,,1,2,-4,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,four,,,,5,,1,6,3,1,,,,1,1,,9,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,four,1,1,1,5,,1,1,1,1,,,,1,,-4,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,five,,,,4,,1,1,1,,,,,1,2,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,five,,,,8,,1,1,5,1,,,,4,,-6,11,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,six,,,,4,,1,6,4,1,,,,1,1,-4,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,six,,,,5,,1,3,4,1,,,,1,1,,9,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,seven,,,,6,,1,9,3,,,,,1,2,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,seven,,1,1,4,,1,7,6,,,,,1,2,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,seven,,,,4,1,,1,3,,,,,1,1,-2,4,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,eight,,,1,4,,1,3,7,,,,,1,1,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,eight,,,,6,,1,10,5,,,,,1,,2,2,
Tenno Sho (Autumn) 2015,1,,,,Tokyo,2000,eight,,,,4,,1,15,3,,,,,,,-12,25,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,one,,,,2,1,,1,1,,,,,3,,-2,10,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,two,,,,2,1,,2,10,,,,,,,,8,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,three,,,,2,1,,1,2,,,,,3,,,11,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,four,1,1,1,2,1,,1,1,,,,,4,,-2,10,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,five,,,,2,1,,1,1,,,,,3,,,5,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,six,,,,2,1,,1,4,,,,,4,,,5,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,seven,,,,2,1,,1,5,1,,,,3,,-2,8,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,seven,,1,1,2,1,,1,1,,,,,4,,-2,3,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,eight,,,1,2,1,,1,3,,,,,3,,,8,
Artemis Stakes 2023,3,2,1,,Tokyo,1600,eight,,,,2,1,,1,1,,,,,3,,1,9,
Swan Stakes 2023,2,,,,Kyoto,1400,one,,,,4,,1,4,1,1,,,,3,,2,10,
Swan Stakes 2023,2,,,,Kyoto,1400,one,,,,3,,1,3,1,1,,,,2,1,,8,
Swan Stakes 2023,2,,,,Kyoto,1400,two,1,1,1,6,,1,2,5,,,,,1,,-2,6,
Swan Stakes 2023,2,,,,Kyoto,1400,two,,,,4,,1,3,2,1,,,,1,,2,8,
Swan Stakes 2023,2,,,,Kyoto,1400,three,,,,3,,1,4,7,,,,,2,-1,2,2,
Swan Stakes 2023,2,,,,Kyoto,1400,three,,,,6,1,,4,8,,,,,1,,2,9,
Swan Stakes 2023,2,,,,Kyoto,1400,four,,,,4,,1,11,11,1,,,,,,-4,2,
Swan Stakes 2023,2,,,,Kyoto,1400,four,,,,5,,1,5,10,,,,,-1,-1,2,30,
Swan Stakes 2023,2,,,,Kyoto,1400,five,,,,5,1,,1,4,1,,,,1,,-2,10,
Swan Stakes 2023,2,,,,Kyoto,1400,five,,,,4,,1,1,2,,,,,4,1,,2,
Swan Stakes 2023,2,,,,Kyoto,1400,six,,,,7,,1,11,15,1,,,,1,1,-2,13,
Swan Stakes 2023,2,,,,Kyoto,1400,six,,,,4,1,,7,5,1,,,,,,-4,1,
Swan Stakes 2023,2,,,,Kyoto,1400,seven,,,,7,,1,5,11,1,,,,1,,-2,6,
Swan Stakes 2023,2,,,,Kyoto,1400,seven,,,,4,,1,7,1,1,,,,1,-1,-2,6,
Swan Stakes 2023,2,,,,Kyoto,1400,seven,,1,1,5,1,,9,1,,,,,1,,-2,10,
Swan Stakes 2023,2,,,,Kyoto,1400,eight,,,,4,,1,6,8,1,,,,-1,-1,2,3,
Swan Stakes 2023,2,,,,Kyoto,1400,eight,,,,4,1,,6,2,1,,,,2,-2,-2,3,
Swan Stakes 2023,2,,,,Kyoto,1400,eight,,,1,6,1,,12,3,1,,,,1,,-2,10,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,one,,,,5,,1,7,6,,,,,1,,-2,4,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,two,,,,6,,1,11,8,1,,,,1,1,-2,4,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,three,,,,4,,1,1,1,,,,,1,,-2,30,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,four,,,,4,,1,4,3,,,,,1,,,9,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,five,,,,4,,1,5,2,,,,,1,1,-2,4,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,six,,1,1,4,,1,3,2,1,,,,,,-2,17,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,six,1,1,1,4,,1,1,1,,,,,,,-2,17,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,seven,,,,7,,1,5,7,1,,,,1,,,9,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,seven,,,1,5,,1,1,2,,,,,1,,,9,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,eight,,,,5,,1,6,1,1,,,,1,,,9,
Tenno Sho (Autumn) 2023,1,,,,Tokyo,2000,eight,,,,5,,1,4,7,1,,,,1,1,2,2,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,one,,,,2,,1,1,1,1,,,,5,,,3,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,two,,1,1,2,,1,1,1,1,,,,5,,,2,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,three,,,1,2,,1,1,7,,,,,3,1,2,5,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,four,,,,2,,1,11,13,1,,,,1,1,2,10,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,five,,,,2,,1,1,2,1,,,,5,1,2,9,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,five,,,,2,,1,1,10,,,,,1,1,2,15,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,six,1,1,1,2,1,,1,1,1,,,,3,,,12,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,six,,,,2,,1,2,2,1,,,,1,1,2,8,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,seven,,,,2,,1,1,4,,,,,4,,,3,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,seven,,,,2,,1,1,3,,,,,4,2,-2,5,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,eight,,,,2,,1,1,5,,,,,1,1,2,8,
Keio Hai Nisai Stakes 2023,2,2,,,Tokyo,1400,eight,,,,2,,1,1,3,1,,,,5,1,2,2,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,one,,1,1,2,1,,1,2,1,,,,2,,2,8,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,one,,,,2,1,,15,3,1,,,,,,2,15,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,two,,,,2,1,,1,1,,,,,4,,2,8,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,two,,,,2,1,,8,5,1,,,,,,-2,9,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,three,,,,2,1,,1,2,1,,,,2,,,6,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,three,1,1,1,2,1,,1,4,,,,,3,,2,8,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,four,,,,2,1,,2,3,,,,,2,,,6,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,four,,,,2,1,,4,1,1,,,,2,,-1,10,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,five,,,,2,1,,7,9,,,,,,,2,8,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,five,,,,2,1,,1,5,,,,,4,,,6,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,six,,,1,2,1,,1,1,1,,,,2,,2,11,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,six,,,,2,1,,5,6,1,,,,,,,,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,seven,,,,2,1,,1,5,1,,,,3,,,3,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,seven,,,,2,1,,1,5,1,,,,3,,2,2,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,seven,,,,2,1,,1,2,1,,,,4,,,11,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,eight,,,,2,1,,1,1,1,,,,3,,-2,2,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,eight,,,,2,1,,3,4,,,,,,,2,8,
Fantasy Stakes 2023,3,2,1,,Kyoto,1400,eight,,,,2,1,,1,1,1,,,,3,,2,17,
Copa República Argentina 2023,2,,,,Tokyo,2500,one,,,,5,,1,2,5,1,,,,,,-11,47,
Copa República Argentina 2023,2,,,,Tokyo,2500,one,,,,4,,1,1,1,1,,,,4,-2,3,7,
Copa República Argentina 2023,2,,,,Tokyo,2500,two,,,,7,,,10,10,1,,,,-1,-2,-7,26,
Copa República Argentina 2023,2,,,,Tokyo,2500,two,,,1,5,,,1,3,1,,,,4,-2,1,3,
Copa República Argentina 2023,2,,,,Tokyo,2500,three,,,,4,,1,4,4,1,,,,3,,5,6,
Copa República Argentina 2023,2,,,,Tokyo,2500,three,,,,8,,,5,10,,,,,,1,1,3,
Copa República Argentina 2023,2,,,,Tokyo,2500,four,,,,5,,1,8,9,1,,,,2,-1,5,2,
Copa República Argentina 2023,2,,,,Tokyo,2500,four,,,,6,,1,15,15,1,,,,,-1,,22,
Copa República Argentina 2023,2,,,,Tokyo,2500,five,1,1,1,4,,1,3,7,1,,,,,,3,5,
Copa República Argentina 2023,2,,,,Tokyo,2500,five,,,,5,,1,1,9,,,,,3,3,-1,8,
Copa República Argentina 2023,2,,,,Tokyo,2500,six,,,,5,,1,11,11,1,,,,1,,5,8,
Copa República Argentina 2023,2,,,,Tokyo,2500,six,,,,7,,1,11,12,1,,,,-1,,1,48,
Copa República Argentina 2023,2,,,,Tokyo,2500,seven,,,,6,,1,2,6,,,,,,0.5,,22,
Copa República Argentina 2023,2,,,,Tokyo,2500,seven,,,,6,1,,9,4,1,,,,,1,1,3,
